0,0,0,0.5
-175.4882122,2.5,14.21825631,0.5
-175.4882122,2.5,14.21825631,0.5
-175.4882122,2.5,14.21825631,0.5
-175.4894524,2.5,14.24750837,0.5
-175.4919306,2.5,14.30638555,0.5
-179.3150524,2.5,14.38797121,0.5
169.2251805,0,14.48978556,0.5
150.1376042,0,14.62078883,0.5
131.0683271,0,14.76219915,0.1
112.0140931,-2.5,14.8985395,0.4
108.2489012,-2.5,15.01417481,0.4
93.02586547,-2.5,15.12506732,0.4
77.80570166,-5,15.20687409,0.1
62.5843057,-5,15.25302205,0.1
58.81681266,-5,15.25979856,0.1
55.04745352,-5,15.25650436,0.1
51.27601017,-5,15.24326781,0.1
47.50227232,-5,15.2201521,0.1
43.72603838,-5,15.18727622,0.1
39.94711629,-5,15.14507669,0.1
36.16532436,-5,15.09405486,0.1
32.38049207,-5,15.0341836,0.1
28.59246088,-9,0,0.4
24.80108493,-9,0,0
9.547075913,-9,0,0
9.556917766,-9,0,0
9.566779743,-9,0,0
9.576661904,-2.5,14.5549756,0
9.586564311,-2.5,14.62969022,0
9.596487026,-2.5,14.70502756,0
9.60643011,-2.5,14.78086427,0
9.616393626,-2.5,14.85736805,0
9.626377636,-2.5,14.9346006,0
9.636382204,-2.5,15.01265645,0
9.64640739,-2.5,15.09145021,0
9.65645326,-2.5,15.17088615,0
9.666519877,-2.5,15.25090697,0
9.676607303,-2.5,15.33169251,0
9.686715604,-2.5,15.4133055,0
9.696844843,-2.5,15.49583236,0
9.706995085,-2.5,15.57911993,0
9.717166394,-2.5,15.66313061,0
9.727358836,-2.5,15.7478686,0
9.737572476,-2.5,15.83340574,0
9.74780738,-2.5,15.91961367,0
9.758063612,-2.5,16.00637091,0
9.76834124,-2.5,16.09404057,0
9.77864033,-2.5,16.18297875,0
9.788960948,-2.5,16.27320439,0
9.799303162,-2.5,16.36434051,0
9.809667037,-2.5,16.4562681,0
9.820052643,-2.5,16.54915548,0
9.830460046,-2.5,16.6430113,0
9.840889315,-2.5,16.73812525,0
9.851340518,-2.5,16.83428885,0
9.861813723,-2.5,16.93157889,0
9.872308999,-2.5,17.02971059,0
9.882826416,-2.5,17.12892571,0
9.893366043,-2.5,17.22933763,0
9.903927949,-2.5,17.33115413,0
9.914512205,-2.5,17.43418753,0
9.925118881,-2.5,17.53840913,0
9.935748047,-2.5,17.64178256,0
9.946399775,-2.5,17.74302519,0
9.957074135,-5,17.84192573,0
9.967771199,-5,17.93826561,0
9.978491039,-5,18.03181968,0
9.989233726,-5,18.12235722,0
9.999999334,-5,18.20964306,0
10.01078793,-5,18.29343885,0
10.0215996,-5,18.37350464,0
10.03243441,-5,18.44960046,0
10.04329242,-5,18.52148818,0
10.05417373,-5,18.5889335,0
10.06507839,-5,18.65170804,0
10.07600649,-5,18.70959152,0
10.08695811,-5,18.76237405,0
10.0979333,-5,18.80985841,0
10.10893216,-5,18.85186228,0
10.11995475,-5,18.88822042,0
10.13100116,-5,18.91878678,0
10.14207145,-5,18.94343631,0
10.15316571,-5,18.96206667,0
10.16428402,-5,18.97459962,0
10.17542644,-5,18.98098206,0
10.18659306,-5,18.98118683,0
10.19778396,-5,18.97521306,0
10.20899921,-5,18.96308617,0
10.2202389,-5,18.94485756,0
10.23150309,-5,18.92273856,0
10.24279188,-5,18.90482001,0
10.25410534,-5,18.88308214,0
10.26544356,-5,18.86292885,0
10.2768066,-5,18.84307405,0
10.28819456,-5,18.82301527,0
10.29960751,-5,18.80351305,0
10.31104553,-5,18.78277006,0
10.32250871,-5,18.76245669,0
10.33399713,-5,18.74404754,0
10.34551088,-5,18.72249304,0
10.35705003,-5,18.70327875,0
10.36861466,-5,18.68347846,0
10.38020487,-5,18.66409992,0
10.39182073,-5,18.64359325,0
10.40346233,-5,18.61765412,0
10.41512976,-5,18.58622012,0
10.4268231,-5,18.54941086,0
10.43854243,-5,18.50736379,0
10.45028784,-5,18.46023267,0
10.46205942,-5,18.4081857,0
10.47385725,0,18.55054535,0
10.48568142,0,18.77363225,0
10.49753202,0,19.00258442,0
10.50940914,0,19.23771773,0
10.52131286,0,19.47937415,0
10.53324327,0,19.7279248,0
10.54520046,0,19.98377323,0
10.55718452,0,20.2473594,-0.4
10.56919554,0,20.51916412,-0.4
25.86010814,0,20.79971426,0.4
41.16763847,2.5,21.07532878,-0.4
41.21092238,2.5,21.3246989,-0.4
56.53315564,2.5,21.58134207,-0.4
71.86696516,5,21.78859048,-0.1
87.20844464,5,21.92881236,-0.1
91.09396537,5,21.9886524,-0.1
94.97955077,5,22.02695768,-0.1
98.86489294,5,22.04353697,-0.1
102.7496853,5,22.03816297,-0.1
106.6336241,5,22.01087635,-0.1
110.5164105,5,21.9619845,-0.1
114.3977513,5,21.89204921,-0.1
118.2773614,5,21.80186461,-0.1
122.1549648,5,21.69242712,-0.1
126.0302959,-9,0,0.4
129.9031013,-9,0,0.4
118.4942659,5,21.26307025,-0.1
103.2730097,5,21.16069377,-0.1
103.3368016,5,21.13613961,-0.1
107.2202785,5,21.11165032,-0.1
111.102564,0,21.2032962,0.4
114.9833678,0,21.48194846,0.4
103.5835328,0,21.77760056,0.4
88.36825514,-2.5,22.05503069,0.4
73.15478311,-5,22.28497274,0.1
57.93855082,-5,22.44637018,0.1
54.17433389,-5,22.52342577,0.1
50.40775046,-5,22.57843882,0.1
46.63856923,-5,22.61024603,0.1
42.86656858,-5,22.61893385,0.1
39.09153747,-5,22.60394864,0.1
35.31327641,-5,22.5658691,0.1
31.53159829,0,22.87881614,0.4
27.74632927,0,23.22292696,0.4
12.49815375,0,23.58824893,-0.4
-2.766434724,0,23.99036656,-0.4
-2.769624558,0,24.40423377,-0.4
