0,0,0,0.5
-40.5566515,-9,0,-0.4
-40.5566515,-9,0,-0.4
-40.5566515,-9,0,-0.4
-40.56690689,-9,0,-0.4
-36.76514551,-9,0,-0.4
-25.32724911,-9,0,-0.4
-10.06526805,-9,0,0
5.206700087,-9,0,0
5.210288693,-9,0,0
5.213882235,-9,0,0
5.217480724,-9,0,0
5.22108417,-9,0,0
5.224692583,-9,0,0
5.228305973,-9,0,0
5.23192435,-9,0,0
5.235547726,-9,0,0
5.23917611,-9,0,0
5.242809512,-9,0,0
5.246447944,-9,0,0
5.250091414,-9,0,0
5.253739935,-9,0,0
5.257393516,-9,0,0
5.261052168,-9,0,0
5.264715901,-9,0,0
5.268384726,-9,0,0
5.272058653,5,13.99935055,0
5.275737694,5,14.02148255,0
5.279421858,5,14.04284645,0
5.283111157,5,14.06343031,0
5.286805601,5,14.0832225,0
5.290505201,5,14.10221172,0
5.294209968,5,14.12038698,0
5.297919912,5,14.1377377,0
5.301635045,5,14.15425364,0
5.305355376,5,14.169925,0
5.309080918,5,14.18474237,0
5.312811681,5,14.19869679,0
5.316547675,5,14.21177978,0
5.320288913,5,14.22398328,0
5.324035404,5,14.23529977,0
5.327787161,5,14.24572221,0
5.331544193,5,14.25524407,0
5.335306513,5,14.26385937,0
5.339074131,5,14.27156266,0
5.342847058,5,14.27834906,0
5.346625306,5,14.28421424,0
5.350408886,-5,14.30989877,0
5.354197809,-2.5,14.35333501,0
5.357992086,-2.5,14.39710072,0
5.36179173,-5,14.44109592,0
5.36559675,-5,14.48529705,0
5.369407159,-5,14.52974335,0
5.373222967,-5,14.57409948,0
5.377044188,-5,14.61790704,0
5.380870831,-5,14.66114466,0
5.384702908,-5,14.7037907,0
5.388540431,-5,14.74582331,0
5.392383412,-5,14.78722043,0
5.396231862,-5,14.8279598,0
5.400085793,-5,14.86801902,0
5.403945216,-5,14.90737555,0
5.407810144,-5,14.94600676,0
5.411680587,-5,14.98388992,0
5.415556558,-5,15.02100229,0
5.419438068,-5,15.05732111,0
